genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Gellertiella	0	0	0	0	0	0	0	0	0	0	0	0.774	0	0	9.8049	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Gellertiella
g_21-64-14	0	0	0	0	0	0	0	0	0	0	0	10.5508	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_21-64-14;f_21-64-14;g_21-64-14
g_Paucilactobacillus	0	0	0	0	0	0	7.3223	0	0	3.2193	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Paucilactobacillus
g_UBA6174	0	0	0	0	0	0	0	0	0	0	0	10.4445	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_UBA6174
g_Unclassified_f_Silvanigrellaceae	0	0	0	0	0	0	10.4443	0	0	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Silvanigrellales;f_Silvanigrellaceae;g_Unclassified_f_Silvanigrellaceae
g_Unclassified_f_Parachlamydiaceae	10.4206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Parachlamydiaceae;g_Unclassified_f_Parachlamydiaceae
g_Desulfobulbus	0	0	0	0	0	0	0	0	0	0	0	10.2968	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfobulbaceae;g_Desulfobulbus
g_JAADFN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2075	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_Thermoanaerobaculales;f_FEB-10;g_JAADFN01
g_SCN-67-18	0	0	0	0	0	0	0	0	0	0	0	10.069	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_SCN-67-18
g_Streptohalobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0359	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Streptohalobacillus
g_Arachidicoccus	3.7062	0	0	0	0	0	0	0	0	0	0	1.0278	0	0	5.3009	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Arachidicoccus
g_CAJPNN01	0	0	0	0	0	0	0	0	0	0	0	2.397	5.4203	0	2.2144	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_CAJPNN01
g_Tardiphaga	0	0	0	0	0	0	0	0	0	0	0	10.0311	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Tardiphaga
g_Palsa-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0214	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_Palsa-187
g_BX21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0038	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_BX21
g_Pusillimonas C	0	0	0	0	0	0	0	0	0	0	0	2.6918	0	0	7.3078	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pusillimonas C
g_JAEUOS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8193	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_JAEUOS01;g_JAEUOS01
g_Aestuariicoccus	0	0	0	0	0	0	0	0	0	0	0	9.8029	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Aestuariicoccus
g_Imtechella	0	0	0	0	0	0	0	0	0	0	0	9.7877	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Imtechella
g_Urinicoccus	0	0	0	0	0	0	0	0	0	0	0	5.33	0	0	4.4314	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Urinicoccus
g_Allobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7191	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Alkalibacillaceae;g_Allobacillus
g_Parolsenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7123	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae;g_Parolsenella
g_Caviibacterium	0	0	5.0284	0	0	0	0	0	0	0	3.769	0.8866	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Caviibacterium
g_Lysobacter A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6411	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter A
g_Cereibacter A	0	0	0	0	0	0	0	0	0	0	0	0	1.9785	0	7.6528	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Cereibacter A
g_Bordetella C	0	0	0	0	0	0	0	0	0	0	0	5.1025	0	0	4.4933	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Bordetella C
g_UBA1259	0	0	0	0	0	0	0	0	0	0	8.2823	1.2988	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UBA1259
g_RUG762	0	0	0	0	0	0	0	0	0	0	0	0	3.5729	0	5.9845	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RUG762
g_Cryptosporangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3204	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Cryptosporangiaceae;g_Cryptosporangium
g_Niabella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2748	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Niabella
g_GCA-002708315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2114	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_F082;g_GCA-002708315
g_Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	0	6.3427	0	2.8503	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae L;g_Litchfieldia
g_Coproplasma	0	0	0	0	0	0	0	9.19	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Coproplasma
g_Unclassified_o_Christensenellales	0	0	0	0	0	0	0	0	0	0	0	1.3886	4.71	0	3.0787	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Unclassified_o_Christensenellales;g_Unclassified_o_Christensenellales
g_Neomicrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1624	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Neomicrococcus
g_Parapusillimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1183	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Parapusillimonas
g_Paucimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0845	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paucimonas
g_Celeribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0248	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Celeribacter
g_Glacieibacterium	0	0	0	0	0	0	0	0	0	0	0	8.9533	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Glacieibacterium
g_Ruminococcus E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9071	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus E
g_Unclassified_o_Eubacteriales	0	0	0	0	0	0	0	0	0	0	0	0	6.5848	0	2.2866	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Unclassified_o_Eubacteriales;g_Unclassified_o_Eubacteriales
g_Telmatospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8534	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae;g_Telmatospirillum
g_RUG191	0	0	0	0	0	0	0	0	0	0	8.7711	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_RUG191
g_JAGPHP01	0	0	0	0	0	0	0	0	0	0	0	7.9711	0	0	0.7364	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Marinilabiliaceae;g_JAGPHP01
g_Lacimicrobium	0	0	0	0	0	0	0	0	0	0	0	8.6886	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Lacimicrobium
g_Enterovirga	0	0	0	0	0	0	0	0	0	0	0	8.6734	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Enterovirga
g_Unclassified_o_CSP1-3	0	0	0	0	0	0	0	0	0	0	0	1.2432	0	0	7.4073	d_Bacteria;p_CSP1-3;c_CSP1-3;o_CSP1-3;f_Unclassified_o_CSP1-3;g_Unclassified_o_CSP1-3
g_Duganella	0	0	0	0	0	0	0	0	0	0	0	8.6084	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Duganella
g_UBA4997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5766	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_UBA4068;f_UBA5755;g_UBA4997
g_Thiopseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5062	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Thiopseudomonas
g_Deefgea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4304	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chitinibacteraceae;g_Deefgea
g_Fusibacter A	0	0	0	0	0	0	0	0	0	0	0	1.7183	0	0	6.667	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Acidaminobacteraceae;g_Fusibacter A
g_Gottschalkia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3791	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Gottschalkiaceae;g_Gottschalkia
g_RZYX01	0	0	0	0	0	0	0	5.645	0	0	0	0	0	0	2.6813	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RZYX01
g_Microcella	0	0	0	0	0	0	0	0	0	0	0	0.5211	0	0	7.799	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microcella
g_CFBP-8762	0	0	0	0	0	0	0	0	0	0	0	4.4339	0	0	3.84	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_CFBP-8762
g_Haematospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2594	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Haematospirillum
g_Bacillus I	0	0	0	0	0	0	0	0	0	0	7.3555	0	0	0	0.8852	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae H;g_Bacillus I
g_CAIVVT01	0	0	0	0	0	0	0	0	0	0	0	8.2113	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_CAIVVT01
g_MGBC136627	0	0	0	0	0	0	0	0	0	0	0	0	5.6644	0	2.5455	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_MGBC136627
g_JAGXSJ01	0	0	0	0	0	0	0	0	0	0	0	3.4033	0	0	4.7885	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_JAGXSJ01
g_Youhaiella	0	0	0	0	0	0	0	0	0	0	0	6.7688	0	0	1.4069	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Youhaiella
g_Novosphingopyxis	0	0	0	0	0	0	0	0	0	0	0	8.1661	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingopyxis
g_Flammeovirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0629	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga
g_Sodalis	0	0	0	0	0	0	0	0	0	0	6.5243	1.5347	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Sodalis
g_JAEUNX01	0	0	0	0	0	0	0	0	0	0	0	8.0334	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_JAEUNX01
g_UMGS1224	0	0	0	0	0	0	0	0	0	5.1481	0	0	0	0	2.8767	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UMGS1224
g_Nisaea	0	0	0	0	0	0	0	0	0	0	0	6.2245	0	0	1.725	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Thalassobaculales;f_Thalassobaculaceae;g_Nisaea
g_Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9378	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella
g_CAIYRG01	0	0	0	0	0	0	0	0	0	0	0	7.9147	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micropepsales;f_Micropepsaceae;g_CAIYRG01
g_Vagococcus B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9071	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus B
g_UKL13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8728	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Usitatibacteraceae;g_UKL13-2
g_Monaibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7802	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Monaibacterium
g_GCA-2401155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7695	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_GCA-2401155
g_ZC4RG42	0	0	0	0	0	0	0	0	0	0	0	7.7625	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-39;g_ZC4RG42
g_Pseudophaeobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7459	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudophaeobacter
g_Fredinandcohnia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7182	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae L;g_Fredinandcohnia
g_AR37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7088	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Rokubacteriales;f_CSP1-6;g_AR37
g_Schnuerera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6929	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_Schnuerera
g_WRFS01	0	0	0	0	0	0	0	0	0	0	7.6705	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-508;g_WRFS01
g_JAGOWQ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6609	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_JAGOWQ01
g_Enterococcus D	0	0	0	0	0	0	0	0	0	0	7.113	0	0	0	0.4637	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus D
g_Anaerobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5595	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Anaerobacillaceae;g_Anaerobacillus
g_JADJVL01	0	0	0	0	0	0	0	0	0	0	0	7.0364	0	0	0.4875	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Holophagales;f_Holophagaceae;g_JADJVL01
g_Brochothrix	0	0	0	0	0	0	0	0	0	0	2.0838	0	0	0	5.4335	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Listeriaceae;g_Brochothrix
g_JADFYS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5004	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales;f_Thiohalomonadaceae;g_JADFYS01
g_Bacillus H	0	0	0	0	0	0	0	7.248	0	0	0	0	0	0	0.2327	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae D;g_Bacillus H
g_Xanthomonas B	0	0	0	0	0	0	0	0	0	0	0	7.0245	0	0	0.4172	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Xanthomonas B
g_DUNJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4171	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_DUNJ01
g_Luteimicrobium	0	0	0	0	0	0	0	0	0	0	0.9875	0.9291	0	0	5.4074	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Luteimicrobium
g_Lachnotalea	0	0	0	0	0	0	0	1.9131	0	0	2.3556	0	3.0071	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Lachnotalea
g_Pelethomonas	0	0	0	0	0	0	0	0	0	0	7.1759	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Pelethomonas
g_SHZL01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1631	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_SZUA-36;g_SHZL01
g_Halomonas B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1443	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Halomonas B
g_Muribacter	0	0	0	0	0	0	0	0	0	0	7.113	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Muribacter
g_Brucella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1091	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Brucella
g_Enterenecus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1072	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Enterenecus
g_Budvicia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0963	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Budvicia
g_CTSoil-080	0	0	0	0	0	0	0	0	0	0	0	7.0804	0	0	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Sporomusales;f_UBA7701;g_CTSoil-080
g_Thiomicrorhabdus	0	0	0	0	0	0	0	0	0	0	6.4944	0	0	0	0.5645	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thiomicrospiraceae;g_Thiomicrorhabdus
g_Amnibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0146	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Amnibacterium
g_Celeribacter A	0	0	0	0	0	0	0	0	0	0	0	1.2193	0	0	5.7446	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Celeribacter A
g_Marinobacterium	0	0	0	0	0	0	0	0	0	0	0	6.8924	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Nitrincolaceae;g_Marinobacterium
g_Enterococcus C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7597	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus C
g_Cfx3-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7584	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Cfx3-03;g_Cfx3-03
g_JAENWH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7519	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAENWH01
g_GCA-2400975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6949	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_NORP154;g_GCA-2400975
g_UBA1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6653	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_UBA1038
g_UBA1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.656	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_UBA1446
g_UBA8260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6001	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_UBA8260;f_UBA8260;g_UBA8260
g_UBA1254	0	0	0	0	0	0	0	0	0	0	0	6.4971	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_CAG-239;g_UBA1254
g_Kaustia	0	0	0	0	0	0	0	0	0	0	0	0.4791	0	0	6.0157	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Im1;g_Kaustia
g_UBA6935	2.6179	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8229	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA6935;g_UBA6935
g_WQXA01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.422	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanoperiomorbaceae;g_WQXA01
g_Dwaynesavagella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3907	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Dwaynesavagella
g_Aureibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3881	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_DSM-28697;g_Aureibacillus
g_Methylomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3754	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylomonas
g_Eoetvoesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3371	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Eoetvoesia
g_RUG806	2.6115	0	0	0	3.6722	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RUG806
g_Oblitimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2456	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Oblitimonas
g_Acidaminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2451	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Acidaminobacteraceae;g_Acidaminobacter
g_Chachezhania	0	0	0	0	0	0	0	0	0	0	0	5.2009	0	0	1.0295	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Chachezhania
g_Algicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2188	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Algicola
g_RSA11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2114	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_70-9;g_RSA11
g_Duodenibacillus	0	0	0	0	0	0	0	0	0	0	0	2.1924	0	0	3.9493	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Duodenibacillus
g_BMS3Bbin11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1059	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_BMS3Bbin11;g_BMS3Bbin11
g_Anaerosalibacter A	0	0	0	0	0	0	0	0	0	0	0.3955	0	0	0	5.6952	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sporanaerobacteraceae;g_Anaerosalibacter A
g_VGZX01	0	0	0	0	0	0	0	0	6.0858	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA2963;f_UBA2963;g_VGZX01
g_Macrococcus B	0	0	0	0	0	0	0	0	0	0	2.2578	0	0	0	3.8063	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Macrococcus B
g_Alkalihalobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0625	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae D;g_Alkalihalobacillus
g_Unclassified_c_Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8967	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Unclassified_c_Elusimicrobia;f_Unclassified_c_Elusimicrobia;g_Unclassified_c_Elusimicrobia
g_Salinicola	0	0	0	0	0	0	0	0	0	0	0	5.7799	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Salinicola
g_UBA3263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7457	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_UBA3263
